,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/b6195da4164fc503,"[u'Finance Manager\nNorthwest Motorsport - Puyallup, WA\nMarch 2016 to Present\nMaintain strong and honest relationships with the dealerships lenders.\nStructure loan packages around the customers needs and credit and analyze client credit; qualify and approve\napplications for auto finance.\nMaximized dealership profits by selling warranties, Gap, Road Atvantage, Geo Tracker, Vehicle One, and UCC\nWarranty and vehicle protections, close sales, and ensure compliance with state laws.\nNegotiate terms and interest rates with financial institutions. Verify accuracy of all material information on the credit application and submit to lenders Handle cash, checks, and credit card payments for financing.\nMaintained knowledge of products offered by the dealership in order to meet customer needs and grow business\nTeamwork with managers, sales staff, and customers to determine finance program.\nProficient use of auto dealer software such as Reynolds and Reynolds, Docupad, KarPower, Dealer Track,\nCUDL, First Look, and V8.\nHandle out of state deals, taking care of out of state financing, shipping of paperwork and dealing with clients on the phone.\nStays constantly updated of changing interest rates, programs and special offers from all lenders.', u'Finance Manager\nI-5 Motors - Fife, WA\nSeptember 2015 to March 2016\nReview and analyze client credit; qualify and approve applications for auto finance.\nStructure loan packages around the customers needs and credit.\nAdminister sales of warranties, Gap, and vehicle protections, close sales, and ensure compliance with state laws.\nStructure deals and negotiate with financial institutions to get deals financed and funded.\nVerify accuracy of all material information on the credit application and submit to lenders.\nHandle cash, checks, and credit card payments.\nTeamwork with managers, sales staff, and customers to determine finance program.\nProficient use of auto dealer software such as Reynolds & Reynolds, KarPower, Dealer Track, CUDL, First look,\nV8, and Docupad.', u'Pre-Owned Sales Manager\nHaselwood Chevrolet GMC Buick - Bremerton, WA\nMarch 2012 to March 2015\nHire, motivate, council, and monitor the performance of sales employees.\nAssist individual sales staff in setting aggressive yet realistic monthly goals and objectives and provide the support to meet those goals.\nConduct daily and weekly sales training meetings.\nAppraise all incoming vehicles.\nHandled and maintained vehicle inventory, analyzed market needs and prepared vehicles.\nEnsured all mechanical and cosmetic maintenance is handled on all used car inventory.\nManaged sales staff and customers to ensure satisfaction of service.', u'Finance Manager\nHaselwood Chevrolet GMC Buick - Bremerton, WA\nJanuary 2010 to March 2012\nReviewed and analyzed client credit; qualified and approved applications for auto financing.\nSold warranty, Gap, and vehicle protection packages.\nStructured deals and negotiated with financial institutions to get deals financed and funded.\nHandled cash, check, and credit card payments for financing.\nStructured loan packages around the customers needs and credit.\nUsed teamwork with managers, sales staff and customers to determine the best finance program for the customers.\nProficient use of auto dealers software such as KarPower, Dealer Track, Reynolds & Reynolds, CUDL, and First\nLook.']",[u'Associate of Science'],"[u'Crown College Tacoma, WA\nApril 2008']",degree_1 : Associate of Science
0,https://resumes.indeed.com/resume/8126f1b96d1e8261,"[u'Finance Manager\nInfoSol Inc. - Phoenix, AZ\nMarch 2013 to Present\nResponsibilities\nResponsible for overall financing for company. Balance Detail General Ledgers, company credit cards, bank accounts, etc. I do biweekly payroll through ADP for 40plus employees. I handle the HR aspects as well, including health insurance and 401K.\n\nAccomplishments\nWorked my way up from Accounting Assistant to Finance Manager\n\n\n\nSkills Used\nAdvanced Excel, organization, leadership, communication, accounts receivable, accounts payable,', u'District Manager\nFamily Christian - Jacksonville, FL\nOctober 2004 to December 2012\nResponsibilities\nResponsible for 16 stores in 6 southern states. Communicated via email, phone and face to face interaction. Motivated 16 store managers on a daily basis to achieve all company goals and incentives. Followed footprints for beautiful and successful merchandising.\n\nAccomplishments\nWon the Giants award in 2008. This award was based on my integrity and leadership. I was one of 4 of over 2000 to receive this award, and was nominated by my team.\n\n\n\nSkills Used\nLeadership, organization, administration, strong communication skills, merchandising']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/53e5ee5d68f15e3b,"[u""Finance Manager\nJack Schmitt Chevrolet of Ofallon - O'Fallon, IL\nSeptember 2005 to Present\nI am an experienced agent with plenty of history in the auto industry. I believe I am exceptional candidate.\nIn my eleven years in the industry, I am motivated, committed, and excellent with customers. I can break down contract details, payments, and finance options by menu selling.""]","[u'High school or equivalent in Business', u'']","[u'Jackson Center High School Jackson, TN\nJanuary 1984 to January 1985', u'E st louis Senior High E Saint Louis, IL']","degree_1 : High school or eqivalent in Bsiness, degree_2 :  "
0,https://resumes.indeed.com/resume/70813f4da91e7a27,"[u'Finance manager\nRoyal palm Nissan\nMarch 2016 to March 2016\nFinance Manager', u""Sales Manager\nCar solutions llc - West Palm Beach, FL\nJanuary 2012 to January 2012\nIncreased sales of preowned Vehicles by over 30%\n\u25cf Hired, trained, supervised and mentored team of 20 sales associates\n\u25cf Motivated staff to meet/exceed established sales goals and objectives by developing\nValuable sales strategies and incentives\n\u25cf Reviewed all working prospects and log sheets with sales consultants\n\u25cf maintained a Customer Service Index score above national, regional and district\nAverage by ensuring employees provided highest standards of customer satisfaction and Quality service\n\u25cf Utilized successful negotiating and closing techniques as floor manager to save\nPotentially lost sales\n\u25cf kept up to date on constantly changing prices, finance offers, incentives, and national\nCampaigns\n\u25cf purchased preowned Auto inventory, conducted appraisals and directed there\nConditioning of trade-in Vehicles for resale\n\u25cf Maintained familiarity with used car inventory and oversaw organization of used car\nLot.\n\u2022 Generated competitive pricing on all preowned Vehicles by researching used\nVehicle market data and direct competitor pricing\n\u25cf sold an average of 350 vehicles per year\n\u25cf Generated total gross average sales of over $300k each year\n\u25cf Earned status of being within top three producing salespeople every month\n\u25cf Increased customer retention by developing strong customer relations with clientele\nUsing successful and thorough follow-up Processes.\n\u25cf Delivered all vehicles personally sold and performed detailed walk around and Demonstration of vehicle's features and technology for customers\n\u25cf consistently maintained a Customer Service Index score of 97%100%""]",[u'in Dentistry'],[u'Universidad Central Del Este (UCE) San Pedro'],degree_1 : in Dentistry
0,https://resumes.indeed.com/resume/598d9919abb04585,[u'Sales Manager/Finance Manager\nStreet smart auto brokers\nAugust 2011 to August 2015'],[],[],degree_1 : 
0,https://resumes.indeed.com/resume/ee5ca765c5e1746f,"[u'Finance Manager\nGLOBAL AUTOMALL - North Plainfield, NJ\nMay 2016 to April 2017\nHandle the task of providing details of warranties and credit insurance of dealership to customers.\n\nAnalyzed customer requirements and recommended products to maximize profits for the dealer.\n\nCoordinate with lenders on various loan programs regularly.', u'Finance Director/Sales Manager\nLuxury Haus - Leonia, NJ\nFebruary 2014 to March 2016\nProcessed client`s application for loans by checking their credit scores and other relevant documents.\n\nCollaborated with sales managers to design a coherent sales and financing strategy.\n\nNegotiated with clients the terms of the contracts including monthly payments and annual APR.\n\nKept a close relationship with all of our major Banks.']",[u'HIGH SCHOOL in COMPUTER SCIENCE'],"[u'Passaic High School Passaic, NJ\nSeptember 1996 to June 2000']",degree_1 : HIGH SCHOOL in COMPUTER SCIENCE
0,https://resumes.indeed.com/resume/1435cc7b4e5ee167,"[u'Finance Manager\nWebb Chevy of Plainfield - Plainfield, IL\nSeptember 2017 to Present', u'Finance manager\nWorld Kia of Joliet - Joliet, IL\nJanuary 2017 to August 2017', u'Finance Director\nWestern Avenue Nissan - Chicago, IL\nJune 2014 to December 2016', u'Sales Associate\nWestern Avenue Nissan - Chicago, IL\nJune 2013 to June 2014\nsalesmen']",[u'Associates in Stationary Engineering'],[u'Moraine Valley Community College\nMay 2009 to May 2011'],degree_1 : Associates in Stationary Engineering
0,https://resumes.indeed.com/resume/83604c77780adea1,"[u'Finance Director\nCentury 3 Chevrolet - West Mifflin, PA\nFebruary 2017 to Present\nSend and submit deals via route one. Sign contracts, sell products, package loans to be sent out to the bank.', u'Finance Manager\nCentury3kia\nMarch 2016 to November 2016', u'Car Salesman\nCentury3kia\nApril 2013 to March 2016']","[u'in Teaching', u'Some college']","[u'California University of Pennsylvania California, PA\nSeptember 2010 to May 2012', u'']","degree_1 : in Teaching, degree_2 :  Some college"
0,https://resumes.indeed.com/resume/2243598aff34407c,[u'Finance Director/Sales Manager\nThornhill Superstore\nMarch 2008 to March 2018\nI was in charge of the finance department for the last 8 years. I managed the structure of almost all deals along with Desking deals I also helped the sales people make as much gross as possible.'],[u'High school or equivalent'],[u'Sheldon Clark High School'],degree_1 : High school or eqivalent
0,https://resumes.indeed.com/resume/aa58fe3e3d8f721e,"[u'FINANCE MANAGER\nGENERAL RV CENTER\nJanuary 2016 to Present\nAs a Finance Manager / Business Manager at General RV Centers, it is my responsibility to conduct a successful interview to identify the financial abilities, needs and wants of my customers in order to obtain their financing. In this first meeting, it is imperative to build a level of trust and empathy. It is crucial to demonstrate that you not only care about the customer\'s well-being, but that you have the knowledge and skills to help them achieve their goals. I use this first meeting to develop a financial advisory role. I become the expert or advisor who shows the customer why they should or should not put money down on their purchase or why they should choose to finance versus paying cash for their RV. I have found that with my demeanor and my level of professionalism, most customers will do exactly what I direct them to do. At the end of this first interview, I have developed a relationship and have assumed the role as the professional, trusted advisor that will then carry over to the menu presentation at the time of delivery. I consistently lead the team at our location in both PVR and total monthly gross profit. I have never had a customer complaint and have never had a customer cancel any ancillary products that they have chosen to purchase at the time of delivery. I am very proud of the work that I do and have become the ""go-to guy"" for marginal credit customers and for box closes.', u'OWNER\nPEAK PERFORMANCE MARKETING, LLC\nJuly 2012 to November 2015\nAs the President/ Manager of a Staffed Sales Event Company, it was my responsibility to attract, train, motivate and sometimes baby sit 10 - 12 salespeople for 70 hours a week. I was a working business owner. I was the finance manager as well as the desk manager. It was my job to create a marketing strategy for every sale that we were involved in. I created the framework for the art and design for all of my direct mail campaigns. I negotiated the contracts between my company and the dealership that we were doing an event at. I was responsible for leading my team to achieve the contractual financial goals that I had agreed upon with my clients. I always enjoyed my job but after 7 years of living in hotels for 40 weeks a year, I reached the decision that it was time for a new direction in my life. The hours and responsibilities did not affect me at all. The being away from home for weeks at a time had grown tiresome.', u'Finance Manager\nHigh Impact Promotions / ROI Dealer Services / PPM\nApril 2008 to July 2012\nFrom 2008 until I started my own company in 2012, I was the finance Manager for several Staffed Sales Event companies. The three companies that I worked for most often are the three listed above. All positions in the Staffed Sales Event business are independent contractor positions so I often worked for one company one week and another company the next. As a Finance Manager with a reputation for getting deals bought and back-end products sold, I was often recruited by several companies at a time. Being well versed in delivering clean subprime deals, my skills were often in high demand.', u'FINANCE MANAGER / SALES MANAGER\nBest Buy Used Cars\nMay 1998 to April 2008\nI started out as a salesperson at Best Buy Used Cars and eventually started to finance my own deals. Within two years, I was promoted to Finance Manager / Sales Manager. At the peak of business in 2006, I was the sole Finance Manager delivering in excess of 120 vehicles per month. It was my job to get the deals bought and more importantly, to get the deals funded in a timely manner. I was the Finance Manager / Desk Manager / Sales Manager and when needed, I was the closer as well. I supervised a staff of six highly talented Salespeople as well as two title / office personnel.']","[u'in Finance', u'BBA in Accounting']","[u'UNIVERSITY OF MISSISSIPPI Oxford, MS\nJanuary 1993 to January 1994', u'DAVENPORT UNIVERSITY\nJanuary 1991']","degree_1 : in Finance, degree_2 :  BBA in Acconting"
0,https://resumes.indeed.com/resume/d6c3f7596e22ba91,"[u'Finance Manager/Director\nAtlantic Auto Group - Mid Island Hyundai - Centereach, NY\nDecember 2016 to December 2017\n\u2022 In Charge of all Finance Operations on Finance, Lease and Cash deals\n\u2022 Obtaining Approvals from Finance sources and structuring deals for all Finance and Lease Deals\n\u2022 Handing deals to Finance Managers to maintain turnover process\n\u2022 Taking leadership role when dealing with customers inquires and or issues.\n\u2022 Responsible for docking deals and maximizing Product Penetration and PVR\n\u2022 Special Finance managing director', u'Finance Manager\nAtlantic Auto Group - Millenium Hyundai - Hempstead, NY\nOctober 2015 to December 2016\n\u2022 In Charge of all Finance Operations on Finance, Lease and Cash deals\n\u2022 Obtaining Approvals from Finance sources and structuring deals for all Finance and Lease Deals\n\u2022 Handing deals to Finance Managers to maintain turnover process\n\u2022 Taking leadership role when dealing with customers inquires and or issues.\n\u2022 Responsible for docking deals and maximizing Product Penetration and PVR\n\u2022 Special Finance managing director', u'Finance Manager\nGeneration Kia - Bohemia, NY\nJanuary 2015 to October 2015\n\u2022 In Charge of all Finance Operations on Finance, Lease and Cash deals\n\u2022 Obtaining Approvals from Finance sources and structuring deals for all Finance and Lease Deals\n\u2022 Handing deals to Finance Managers to maintain turnover process\n\u2022 Taking leadership role when dealing with customers inquires and or issues.\n\u2022 Responsible for docking deals and maximizing Product Penetration and PVR\n\u2022 Special Finance managing director', u'Finance Manager/Director\nAtlantic Auto Group - Atlantic Nissan Superstore - West Islip, NY\nDecember 2012 to January 2015\n\u2022 In Charge of all Finance Operations on Finance, Lease and Cash deals\n\u2022 Obtaining Approvals from Finance sources and structuring deals for all Finance and Lease Deals\n\u2022 Handing deals to Finance Managers to maintain turnover process\n\u2022 Taking leadership role when dealing with customers inquires and or issues.\n\u2022 Responsible for docking deals and maximizing Product Penetration and PVR\n\u2022 Special Finance managing director', u'Finance Manager/Director\nGeneration Kia - Bohemia, NY\nMarch 2010 to December 2012\nSales and Leasing Consultant\n\u2022 Selling and Leasing\n\u2022 Top 50 Kia Sales man in the US', u'Owner/General Manager\nA & W Auto Sales Inc\nFebruary 2000 to March 2010\nIn Charge of all daily operations, Retail and wholesale']","[u'MBA', u'in Accounting and Finance']","[u'Dowling College Shirley, NY\nJanuary 2002 to January 2004', u'Universidad de Oriente\nJanuary 1996 to January 1999']","degree_1 : MBA, degree_2 :  in Acconting and Finance"
