,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/fad75b6ddc7d887d,"[u'Sales Manager\nPC RICHARD & SONS - Milford, CT\nOctober 2011 to April 2017\ntop in sales and selling services contracts']","[u""Bachelor's in political science""]","[u'Miami Dade College Miami-Dade County, FL\nSeptember 1968 to June 1970']","degree_1 : ""Bachelors in political science"""
0,https://resumes.indeed.com/resume/7ff791c7fb363ba7,"[u'Finance Manager/Sales\nArctic Auto Sales - Sioux Falls, SD\nNovember 2014 to January 2015\nResponsibilities\n* Providing and interpreting financial information\n* Monitoring and interpreting cash flows and predicting future trends\n* Protect dealer assets\n* Researching and reporting on factors influencing business performance\n* Analyzing competitors and market trends\n* Work with a variety of clients such as credit savvy, payment conscious, and credit challenged\n* Developing external relationships with appropriate contacts, e.g. auditors, solicitors, bankers\n* Producing accurate financial reports to specific deadlines\n\nAccomplishments\nKnowledge, professionalism and dedication proved to be an asset to the team.\n\n\n\nSkills Used\nGeneral computers, adding machine, 10 key, excel and word', u'Manager\nOneMain Financial - Sioux Falls, SD\nNovember 2012 to July 2014\nResponsibilities\nManage daily activities and operations of the sales staff\n* Monitor and evaluate sales results, productivity levels and profit opportunities of the branch, ensure the sales staff complies with all established polies and procedures.\n* Training and development of sales staff to insure effective solicitations, marketing, and business development and policy/compliance.\n* Recruit sales staff, new hires, and terminations\n* Conduct daily and monthly audits to insure compliance\n\nAccomplishments\nFocus and dedication helped the team to top sales.\n\n\n\nSkills Used\nComputers, underwriting , customer service, collections', u'Manager\nFirst Premier Bank - Sioux Falls, SD\nOctober 2007 to October 2012\nResponsibilities\nTo direct operations and development of new business for branch locations within Division\n* Direct establishment of branch and individual staff goals\n* Resolve personal issues\n* Communicate corporate philosophy and procedure\n* Conduct meetings and training sessions\n* Monitor quality loan portfolios at branch location and assist with past due loans as needed\n* Ensure compliance with regulations\n* Educate, mentor, motivate various levels of staff']",[u'General'],"[u'Hanson High Scho Alexandria, SD\nJanuary 1985 to January 1985']",degree_1 : General
0,https://resumes.indeed.com/resume/27e4b59cc53bb0c8,[u'Sales Manager\nAutoZone\nApril 2016 to Present'],[u'High school diploma'],[u'Immokalee High School'],degree_1 : High school diploma
0,https://resumes.indeed.com/resume/eb2627b29f1e1afc,"[u""Sales Manager\nCabela's Inc - Rogers, MN\nJanuary 2005 to January 2018"", u'Sales Manager\nSports Authority - Maple Grove, MN\nJanuary 2005 to January 2005\n2005', u'Sales Associate\nAqua Pool and Spa - Plymouth, MN\nJanuary 2003 to January 2004', u'Sales Manager\nGander Mountain - Maplewood, MN\nJanuary 2001 to January 2003']",[u'Bachelor of Science in Business Administration'],"[u'Winona State University Winona, MN']",degree_1 : Bachelor of Science in Bsiness Administration
0,https://resumes.indeed.com/resume/d691d8b6a67e29f6,"[u'Sales/Operations Manager\nA&J Brothers Inc - Daytona Beach, FL\nJanuary 2010 to January 2015\nMade day to day operational and financial decisions. Worked very closely balancing floorplan funds against curtailments and depreciation. Maintained daily correspondence with finance sources and utilized various floor plan companies to offset curtailments. Worked with several financing vendors and advertising vendors to assure the highest standards for our company. Also worked with a loss prevention assessment program that not only focused on purchase of inventory, but consolidation of aged inventory accruing surcharges vs. depreciation.', u'Sales Manager\nDeans Auto Outlet - Ormond Beach, FL\nJanuary 1994 to January 2010\nHandled all aspects of sales, marketing and office management. Maintained computer network, phone network, and hosting services, and maintained up to date financial reporting. Worked with the service department on a daily basis, and their cutting edge software, to make sure diagnostic services were continuously updated. Also created many promotion and sales incentive programs delivered via Winfax Pro at zero cost. Helped take this company, after 16 years, to a 4 million dollar building with $4m avg. in receivables of 24/36 month notes.', u'Sales Manager\nEast Florida Communications - Daytona Beach, FL\nJanuary 1989 to January 1994\nDeveloped the first privately owned Long Distance Telephone Company (OCC) in the State of Florida. Responsible for acct management, installs, tech work, marketing and networking. Directly responsible for procuring Bell South mobility intrastate calling to our company, the first LEC company in the nation to leave AT&T.']","[u'', u'']","[u'Full Sail Univ Winter Park, FL\nJanuary 1992 to January 1994', u'School of Audio Engineering\nJanuary 1990 to January 1992']","degree_1 : , degree_2 :  "
0,https://resumes.indeed.com/resume/8e2597c3085a5480,"[u'Sales Representative\nLake Geneva Chevy Buick Gmc\nSeptember 2016 to November 2017\nSalesmen Assistant Closer', u'General Sales Manager\nAl Piemonte Chevy\nAugust 2010 to August 2016\nRan the sales desk trained the sales people ordered cars dealer trades appraisals on trades Excellent closing and people skills great personality positive attitude fun loose environment 46% closing ratio managed 15 Sales people sold 150 cars a month', u'Sales manager\nHuntley Chevy\nJune 2006 to July 2010\nRan the Sales floor close deals train sales people appraisals finance ordered cars billed out deals fun energetic atmosphere very positive confident floor']",[u''],[u'Proviso West High School'],degree_1 : 
0,https://resumes.indeed.com/resume/aecbcfbb1b2591e6,"[u'Sales Manager\nLittle dealers\nApril 2016 to Present\nSales mgr from June of 2016 Till 2018. Danny Sampson was my General mgr.', u'Sales Manager\nLittle dealers\nApril 2016 to Present\nSales mgr from June of 2016 Till 2018. Danny Sampson was my General mgr.']",[u'Associate'],[u'San Jacinto Community College'],degree_1 : Associate
0,https://resumes.indeed.com/resume/ba21e8894f101c8c,"[u""General Manager\nBUDDY'S HOME FURNISHING'S - Arlington, WA\nDecember 2015 to May 2017\nManaged daily operations including sales, marketing, collections,\ndeliveries, scheduling and payroll. My team consisted of 6 employees and together we ran a high-end rent to own store.\nExamplatory customer service skills"", u'Sales Manager\nAarons Home Furnishings - Lynnwood, WA\nJanuary 2013 to November 2015\nManaged all store sales, marketing & staging entire showroom floor.\nI loaded and unloaded delivery truck along with managing two drivers and their daily deliveries. Strong customer service skills\nneeded to be demonstrated at all times.']",[u'High school or equivalent'],[u''],degree_1 : High school or eqivalent
0,https://resumes.indeed.com/resume/1009d0c4f5b6b7cb,[u'Sales Manager'],[u'High school diploma or equivalent'],[u''],degree_1 : High school diploma or eqivalent
0,https://resumes.indeed.com/resume/45747a6ea387cf24,[u'Sales Manager\nVtb Bank OJSC Azerbaijan\nSeptember 2014 to September 2016\n25.04.2017-31.08.2017 Agrico LLC-Sales Manager'],"[u'Master in Economics', u'bachelor in Finance']","[u'University of Siena\nJanuary 2017', u'Azerbaijan State Economic University\nSeptember 2009 to January 2013']","degree_1 : Master in Economics, degree_2 :  bachelor in Finance"
0,https://resumes.indeed.com/resume/f763364f1730d4b8,"[u'Sales Manager\nMcKenzie Buick-G.M.C\nJanuary 2017 to January 2018\nSales manager -Managed sales processes from start to finish, Structured, submitted\nprimary and sub-prime deals, averaging $2700/copy gross profit, while overseeing\nB.D.C. personnel, taking turnovers, closing deals for junior salespeople, and ensuring\nsales goals are met. Appraised trades and assessed values for maximum profit.', u'Sales Manager\nPensacola Kia Autosport\nJanuary 2010 to January 2016\nSales manager - Desked & submitted primary & sub-prime deals, maintaining\n$2300-$2800/copy avg. gross profit. Hired and held classroom and on-the-job training for 18-20 sales staff. Co-developed and wrote new sales processes unique to the industry. Helped jr. sales members close deals. Appraised all trades, processed trades to auction or service department for reconditioning for resale.', u'Sales Manager\nSandy Sansing Nissan\nJanuary 2004 to January 2009\nFloor Closer/Sales manager - Desked deals, oversaw & trained 20-25 sales staff. Closed\ndeals for sales staff at an industry-leading 22-28% closing ratio. Ensured Customer\nSatisfaction Index of 92-98%, by personally greeting nearly 100% of the purchasing\ncustomers. Helped store break Nissan Sales records in 07 & 08.', u'Sales & Sales Manager\nWorld Ford\nJanuary 1997 to January 2002\nStarted as a sales person, worked up to top sales rep. within 18 months, then became\nSales Manager in 2000. Conducted week long training classes for new salespeople in groups of ten to twenty. Accomplished all sales manager duties.', u'Technician\nU.S. Air Force - San Antonio, TX\nJanuary 1989 to January 1996\nServed in the U.S.A.F. - Command Control Communications Countermeasures (Air\nForce Intelligence Command).']","[u'', u'']","[u'Community College of the U.S.A.F.\nJanuary 1989 to January 1996', u'Coronado High School Pensacola, FL\nJanuary 1986 to January 1989']","degree_1 : , degree_2 :  "
0,https://resumes.indeed.com/resume/160f8a8a57012df4,"[u'general sales manager\nCHERRY CREEK DODGE - Aurora, CO\nThat was my last Colorado Job. It was from 1991 to 2002', u'finance manager/ sales manager\nToyota of river oakes - Calumet City, IL']",[u'Associate and high school diploma in business admin'],"[u'Shoshoni High School Casper, WY\nSeptember 1981']",degree_1 : Associate and high school diploma in bsiness admin
0,https://resumes.indeed.com/resume/5e1089cad48bf762,"[u'Manager\nOperation\nSeptember 2016 to Present', u'Adjunct\nOperation\nSeptember 2016 to Present\nassess, evaluate processes and produce recommendations and roadmaps for implementation based on industry best\npractices.\n\nAdjunct Faculty, Hope International University, Fullerton, CA (9/2016 - Present)\nAdjunct Faculty and regionally accredited university.', u'Manager\nRelation\nJanuary 2016 to September 2016\nIT Service management training and consulting. Maintained current client relations and developed new business opportunities.', u'Sales\nHarrisburg\nSeptember 2015 to January 2016\nIT Service management training and consulting.']","[u""Master's""]",[u''],"degree_1 : ""Masters"""
0,https://resumes.indeed.com/resume/27f796e0a36a9838,"[u'Sales Manager\nAudiotel leasing - Chatsworth, CA\nSelf-Closer\nAllstate Imaging (Audiotel Chatsworth, CA\nLeasing)\nI would call potential customers (businesses), explain the benefits of the products we offer, find the best\nsavings that we can, and then I would pitch the customers and close the deals. This job maximized Tele-\nSales/Customer Service duties, and proved that I excel in excellent communication. I was able to become a\nSelf-Closer, starting as an Opener, in only 2 months.\n\nSales Representative\nCutco Cutlery (Vector Marketing) Westwood, CA\nTo learn about the products, and sell them through home demonstrations. Filling out order forms, and\npracticing account management. This job helped me learn how to close deals efficiently, while maximizing\nthe reading of potential customers.\n\nProject Manager\nCri-Help, Inc. North Hollywood, CA\nPerformed various office services/support such as: data entry, phone support, records keeping, warehouse\nmaintenance, bulk mailings, product inventory, importing/exporting of products, and event support. Talked\nto companies about donations, and arranged pick-up days and times. Helped to set up a fundraising event\nthat included a barbeque, live music, food booths, clothing sales, and both a live and silent auction.']","[u'Vocational', u'High School Diploma']","[u'Vocational School', u'General High School']","degree_1 : Vocational, degree_2 :  High School Diploma"
0,https://resumes.indeed.com/resume/a61ba1cea3c86670,"[u""Sales Manager\nJTT Furniture Transportation\nMay 2014 to March 2015\n\u2022Achieve growth and hit sales targets by successfully managing the sales team.\nDesign and implement a strategic business plan that expands company's\ncustomer base and ensure its strong presence. Own recruiting, objectives\nsetting, coaching and performance monitoring of sales representatives\n\u2022 Identified and analyzed client goals and developed digital marketing strategies and solutions to achieve clients' objectives.\nATS Company for American Airlines and Air Canada\nTicket agent\n\u2022 Weighed and tagged bags.\n\u2022 Expedited late passengers to get to gate in time.\n\u2022 Escorted passengers in wheelchairs from the terminal to the aircraft.\n\u2022 Processed reservations and coordinated stand-by passengers.\n\u2022 Determined flight close-out times and completed and verified flight forms.\n\u2022 Protected customers' baggage from loss theft and damage by tagging them\nproperly.\n\nRelevant Course Work Experience\n\u2022 Worked as a grading assistant for 300-level MIS courses: 2 quarters\n\u2022 Participated in Business Plan Competition\n\u2022 Completed Senior level entrepreneurship as a Freshman\n\u2022 Certificated in CPR and FIRST AID""]",[u'Palm Desert'],[u'College of the Desert\nSeptember 2015'],degree_1 : Palm Desert
0,https://resumes.indeed.com/resume/910a59e4134f1403,"[u""MetroPCS District Manager\nJuly 2015 to August 2017\nMy employment with MetroPCS began shortly after my departure from Verizon; I left Verizon on good terms because of the opportunity with MetroPCS as a District Manager. In my new District Manager leadership role. I was responsible for over 28 locations in 3 separate markets and states; each market contained over five employee's multiple managers.\n\nI consistently trained each manager and employee, one on one and in a group setting. They were trained on how to execute their daily sales process effectively. I taught the FL, NJ, and NC markets on how to provide excellent customer service, maximize each sale, and create residual repeat business with every customer, every time. Within 5 months under my District Management leadership, my team and I tripled the company's overall year over year profit, while creating a new customer implementing the new sales presentation, customer service, customer experience and sales training that I taught and trained them.\n\nAs a District Manager with MetroPCS, I also transition and trained the company/markets on a new Point of Sale Software, called RT-POS (Real Time - Point of Sale) To ensure a safe and secure company transition into the new sales software, I held daily one on one trainings, daily webinars, and weekly group company training sessions with detailed steps on how to use the new RT-POS software. I ensured the company, markets, and employees understood the new RT-POS software and held daily tests/questionnaires to confirm all employees were able use the new sales system with 100% accuracy, precision, and ease."", u'Sales Manager\nVerizon Wireless & FiOS\nOctober 2010 to May 2015\nI began my employment with Verizon Wireless Sales & FiOS in 2010 as a Sales Executive at Citrus Park in Tampa, shortly after my employment with T-Mobile as a District Manager.\n\nI consistently proved to Upper Management the quality of my sales ability, leadership qualities, management skills and the ability to lead by example; every time.\n\nWithin my first three months of employment with Verizon Wireless Sales & FiOS, I obtained the ""TOP TEN (sales executive) & TOP THREE (team sales store)"" of the company. My team and I continued to obtain company sales quota constantly and with excellent customer care & feedback. Routinely showing my upper management that I have the ability to lead my own location into the same success as I had done for myself on a consistent basis. Within one year, I was offered the position as the new Manager for Verizon Wireless inline location in Brandon, FL.\n\nAs Manager for the new Brandon Verizon Wireless Sales location, I began to recruit effective, ethical, and productive sales representatives with the same ambition & drive as myself. Within four months of the new location opening, I then trained, molded, and led my new team into incredible sales production and financial success.\n\nAfter 5 months under my management & personally trained/recruited team; the Brandon Store was now in the TOP 5 (in profit) among 50 other stores of the Verizon Wireless Sales Company (Fl Region). And, we were also number #1 in the (Verizon FiOS- Tampa, FL Market) new sales acquisitions department, and continued to consistently remain as number one for the next seven months under my management. My team and I also received an award for highest sales quota obtained for the month of December in the entire company of over 50 locations (FL region).', u'Sales Manager\nT-Mobile - Tampa, FL\nJune 2005 to August 2010\nMy career in sales began as a sales associate with T-Mobile in 2005 at University Mall in Tampa, FL. After six months of being with the company, I proved my salesmanship at their University Mall location and was then promoted to manager within nine months to Lakeland Square Mall as Store Manager to oversee all managerial/sales operations.\n\nAfter restoring their Lakeland location to company standards by recruiting new, dedicated, and hardworking reps that would keep sales/profit up; I was then asked to relocate back to the University Mall, to oversee and manage both stores. I then began to rebuild, recruit, and restore both locations to company standards by implementing my sales skills and knowledge to each one of my wireless representatives/team so they could continue to provide customers with excellent customer service and an incredible sales experience. I continued to manage the University Mall stores for an additional four months with exceptional productivity, profit, and good company morale.\n\nSoon thereafter, I was promoted to District Manager; this time overseeing their Florida Mall locations in Orlando, FL. I immediately began to analyze areas the stores were underperforming and certain changes that needed to be implemented to improve sales and productivity. After two months of motivating, rebuilding, and recruiting, Florida 1 & Florida 2 sales locations, both locations ended the year in the Top 5 stores (in profit) for the entire company (over 100 locations).\n\nSkills & Abilities\n\u2022 Punctual. Hardworking. Natural Leader. Strong Motivational Speaker.\n\u2022 Excellent Rapport Builder. Bi-Lingual. Ability to Produce Residual Repeat Business.\n\u2022 Self-Motivated. Dedicated. Excellent Customer Service.\n\nSoftware & Point of Sales Systems\nRQ4 (expert ability)\nRT-POS (expert ability)\nWhite Label Portal (expert ability) & EROS Software (expert ability)\n\u2022 Microsoft Word (expert ability)\n\u2022 Microsoft Excel (novice ability)\n\u2022 Microsoft PowerPoint (expert ability)\n\u2022 Microsoft Outlook (expert ability)\n\u2022 Final Cut Pro Video Editing Software (expert ability)']",[u'High School Diploma'],[u'Braulio Alonso High School\nAugust 2001 to May 2004'],degree_1 : High School Diploma
0,https://resumes.indeed.com/resume/1ee5a760116b3d35,"[u'Sales Manager\nSilver Eagle Auto Mall, Inc. - Kansas City, MO\nApril 2013 to December 2017\nManaged overall operation of the dealership. Worked with 7 Salespeople and Finance Office to negotiate the Sales Process. Worked with Wholesalers to test drive/negotiate new inventory purchases. Supervised the Service Department to authorize work to be done to get vehicle ready for the lot. Worked with the Customers after the sale to authorize any needed repairs. Determined all Advertising for dealership. Managed Detailers and Lot porters. During my time as the Sales Manager. 4/2013-11/2017. 6932 cars were sold. Approximately 50/50 Finance/Cash Sales.', u'Store Manager\nCarHop Auto Sales & Finance - Kansas City, MO\nFebruary 2008 to December 2012\nManaged Second Largest store by volume for National Buy Here Pay Here Dealership. Was responsible for all store operations. Managed and trained all Salespeople. Company closed three stores in the Kansas City market due to poor collections results by corporate office in Minnesota.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/22b5746b87b8e106,"[u'Sales Manager\nRent A Center - Somersworth, NH\nJuly 2016 to Present\nGot sales. Took cash payment']",[u'in Hospitality'],"[u'Great Bay Community College Portsmouth, NH\nJanuary 2010 to January 2011']",degree_1 : in Hospitality
0,https://resumes.indeed.com/resume/01d6c047065720be,[u'Sales Manager\nMad City Baths and Windows - United States\nMarch 2017 to June 2017\nI was a travling manger charged with overseeing 3 sites with 15+ employees.'],[u'Doctorate'],[u''],degree_1 : Doctorate
0,https://resumes.indeed.com/resume/0ec89e24dab865e6,"[u'Sales Manager\nHI-TECH\nNovember 2016 to Present\nInventory, cash register, assist customer, enter data']",[u'Associates in Business'],[u'Georgia Highlands College'],degree_1 : Associates in Bsiness
0,https://resumes.indeed.com/resume/05c79d353bd66698,"[u'Sales Manager\nNationwide Transfer - Springfield, MO\nApril 2014 to January 2018\nStarted on the phone setting reservations to set timeshare owners up to do a liquidation on their timeshare. Moved up to running my own shift then to General manager then promoted to training manager.', u'Sales Manager\nHappy Feet insoles - Branson, MO\nSeptember 2007 to June 2014\nWas in charge of managing and training a staff of 15 employees to run 3 kiosks at the Branson landing. Selling HEVC cable boxes and happy feet massaging insoles.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/9cf163042bb2362c,"[u'Sales Manager\nAutoZone - Salem, IL\nAugust 2016 to Present', u'Sales Manager']",[u'College'],[u''],degree_1 : College
0,https://resumes.indeed.com/resume/cf7d9932081a7fe9,[u'Sales Manager'],[u'Associate'],[u''],degree_1 : Associate
