,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/6a2238c9017f6388,"[u'Architect\nPlanners Group - Chandigarh, Chandigarh\nMay 2005 to December 2005\nfor 6 months at a reputed firm and as an Architect for approx. 2 1/2 years in India.\n\nArchitect: May 2005-Dec 2005, Planners Group, Chandigarh, India\n\nResidential Projects:\n\u2022 Amravati enclave, Panchkula ( Group housing project)\n\u2022 Residential project at Baddi', u'Architect\nHabitat Architects - Ludhiana, Punjab\nJuly 2003 to April 2005\nIndia\n\nResidential projects:\n\u2022 Residences of various plot sizes ranging from 50\'-0"" x 90\'-0"" to 110 acres (most of them were duplex types).\nEntertainment projects:\n\u2022 Hot breads (confectionary shop, restaurant, banquet hall)\nLandscaping projects:\n\u2022 Sacred heart convent school, Ludhiana\n\u2022 Hotel at Kasauli(a topographical site)\n\nRole:\n\u2022 Worked on all phases of project planning and drafting of drawings by using AutoCAD software.\n\u2022 Participated in client meetings, understanding their needs and providing them with the best possible designs.\n\u2022 Developed initial design and assured the generation of an adequate variety of conceptual design alternatives to satisfy the clients\' needs.\n\u2022 Provided different presentation drawings, construction drawings and landscaping drawings on scheduled time.\n\u2022 Transferred drawings and details from on-paper to computer using AutoCAD.\n\u2022 Strong ability to complete detailed documentation with speed and accuracy.\n\u2022 Built structural CAD drawings based on information provided by structural engineer.\n\u2022 Worked in fast paced environment handling multiple projects at a given time understanding the priorities of each project.\n\u2022 Coordinated activities of construction staff and contractors and ensured that their inquiries/problems were handled quickly so as to ensure compliance to project completion timetable.\n\u2022 Done regular site visits and inspected that everything is according to construction drawings.', u'Intern architect\nSunil Mahajan & Associates, Inc - Chandigarh, Chandigarh\nJuly 2001 to December 2001\nIndia.\n\nResidential projects:\n\u2022 Residence at Morinda\n\u2022 Residences at Chandigarh\nHospitality projects:\n\u2022 Hotel at Manali (topographical site)\n\u2022 Hotel KC at Panchkula\n\u2022 Golf Club in Chandigarh\nHealthcare projects:\n\u2022 Nursing home at Nawanshahar\nCorporate projects:\n\u2022 State bank of Patiala\n\nRole:\n\u2022 Supported and assisted lead architect in all phases of project.\n\u2022 Worked on drafting of drawings, preparing construction drawings & related details.\n\u2022 Performed an array of administrative duties such as preparing reports, file maintenance, printing and general office functions.\n\u2022 Conducted studies & prepared Report on a building under construction giving a detailed analysis of design concept, space planning, design feasibility, structural analysis, construction details, landscaping and other related architectural engineering services.\n\nThesis\nThis was an individual project which was Aqua Park, Delhi, India. It was proposed by Delhi Development Authority\nand was being executed by Unitech. The total site area was 61 acres and park consists of three main components- Oceanarium, Dolphinarium and Water Park. It was covered in four stages-']",[u'Bachelor of Architecture in Architecture'],"[u'Chandigarh College of Architecture Chandigarh, Chandigarh\nJuly 2003']",degree_1 : Bachelor of Architectre in Architectre
0,https://resumes.indeed.com/resume/c1f5c953d68a8be2,"[u""Technical Coordinator\nPerkins + Will - Washington, DC\nJanuary 2016 to January 2017\nResponsible for leading the development of all technical aspects and content of projects; coordinating work with all disciplines to ensure an integrated set of deliverables and verifying compliance through team collaboration. Projects include:\no Sandy Spring Bank - Commercial Interior Renovations (various locations)\no Genentech - Commercial Interior Renovation - Washington DC\no St. Elizabeth's Adaptive Re-Use Project (GSA) \u2013 Washington DC\no CoStar Richmond - Commercial Interior Renovation \u2013 Richmond VA"", u'Project Architect\nAyers Saint Gross Architects - Baltimore, MD\nJanuary 2014 to January 2016\nResponsible for the production, management, and coordination of technical documents for projects from the schematic design phase through construction administration.\no Johns Hopkins Hospital \u2013 Skip Viragh Outpatient Center | Baltimore, MD\no Sagamore Spirit Restaurant| Baltimore, MD', u'Job Captain\nEYP Architecture & Engineering - Washington, DC\nJanuary 2013 to January 2014\nResponsible for the production, management, and coordination of technical documents for projects from the design phase through construction.\no Trinity Washington University - New Academic Center Washington, D.C.', u'Project Architect\nThe Freelon Group (Perkins + Will) - Durham, NC\nJanuary 2008 to January 2013\nCollaborated with the design team to prepare documents from the schematic phase through contract administration for multiple projects, including:\no Smithsonian Institution National Museum of African American History and Culture | Washington, D.C.\no School of Science and Engineering Technology, South Carolina State University | Orangeburg, SC\no James E. Clyburn Transportation Research and Conference Center, Emily Clyburn Archives Center, South Carolina State University | Orangeburg, SC\no International Civil Rights Center & Museum | Greensboro, NC\no New General Academic Classroom Building, NC A&T State University | Greensboro, NC', u'Project Architect\nGrimm + Parker Architects - Calverton, MD\nJanuary 2004 to January 2008\nCollaborated with the design team to prepare documents from the schematic phase though contract administration on the following projects:\no Dr. Henry A. Wise Jr. High School | Upper Marlboro, MD\no Vansville Elementary School | Beltsville, MD\no Oakdale High School | Ijamsville, MD\no Windsor Mill Middle School | Windsor Mill, MD', u'Project Architect, Annapolis\nBignell Watkins Hasser Architects, PA - Annapolis, MD\nJanuary 1999 to January 2004\nResponsible for creating drawings from schematic design through contract administration for the following projects:\no Anne Arundel Community College | Arnold, MD\no BB&T Bank | Upper Marlboro, MD\no PETsMART Retail Building | Upper Marlboro, MD', u'Intern Architect\nDesign Collective, Inc. - Baltimore, MD\nJanuary 1998 to January 1999\nDeveloped design and construction documents for the Towson University Student Union Building renovation.']","[u'Master of Architecture in Architecture', u'Bachelor of Science in Industrial Design in Industrial Design']","[u'Morgan State University Baltimore, MD\nJanuary 1997', u'Kean University Union, NJ\nJanuary 1994']","degree_1 : Master of Architectre in Architectre, degree_2 :  Bachelor of Science in Indstrial Design in Indstrial Design"
0,https://resumes.indeed.com/resume/6d095a6b5002dc8c,"[u'Software Architect\nNorthrop Grumman - Killeen, TX\nNovember 2013 to April 2018\nSupervised and participated in the work of 5 other Software Developers. Drove continual improvement to system architecture by leading the effort in adding an Automated Load and Functional Testing to our flagship project application. Actively wrote development code for the flagship application. Planned and executed the delivery of the flagship software application to the testing department and ultimately to the customer/government. Was the lead developer in fielding the first accreditation (ex: DIACAP) and continuous monitoring (ex: RMF) policies, processes and requirements. Performed daily stand-ups to keep team focused on completing assignments.', u'Software Developer\nMcLane Advanced Technologies - Temple, TX\nAugust 2005 to October 2013\nActively wrote development code for flagship software application. Wrote code using agile methodologies. Took on the role of Tech Lead. Worked on Microsoft handheld applications. Was the lead for Ranorex automated testing applications.']",[u'BS in Information Systems'],"[u'Tarl Killeen, TX']",degree_1 : BS in Information Systems
0,https://resumes.indeed.com/resume/0aa1cb6d16c1be6b,"[u'Architect\nArchitectural Company ""CR CONSULTING GROUP"" - Fresno, CA\nFebruary 2017 to Present\n93721\nPh. +1-559-286-4605\nFax. +1-559-497-5484\neMail. cesar@crconsultinggroup.net', u'Manager\nRestaurant ""LaBEERint""\nJanuary 2015 to January 2016', u'Task Manager\nConstruction company ""Radius"" - Samara, RU\nJanuary 2014 to January 2015', u'Architect\nArchitectural Firm ""BabayanLAT"" - Yerevan, AM\nJanuary 2013 to January 2014\nArmenia\nWork: +374-100440881\nMobile: +374-91-340103']",[u''],[u'Armenian National University of Architecture and Construction\nJanuary 2007 to January 2014'],degree_1 : 
0,https://resumes.indeed.com/resume/291a111aa9bba5b4,"[u'Freelance architect\nTres10 arquitectos - Tampico, Tamps.\nAugust 2009 to Present\nFreelance Architect (2009-Present) M\xe9xico Job Responsibilities:\nProject Management Architecture \u2022 Coordination group specializing in architectural work \u2022 to negotiate client based on their needs and the final product \u2022 Analysis, areas of conceptualization study and concrete responses to meet Customer Needs \u2022 Presentations Project with renderings, animation, virtual BIMx building \u2022 Design and Management Specialized in electronic software architecture ArchiCAD BIM.', u'Architect\nIMP (Mexican Petroleum Institute) www.imp.mx Research and technological development, engineering, technical services and specialized training in the oil energy industry. - M\xe9xico\nOctober 2001 to Present\nArchitect (2001-Present) M\xe9xico. Job Responsibilities:\nArchitectural conceptualization \u2022 Project development providing comprehensive solutions to specific problems \u2022 Adapt new technology solutions that optimize the runtimes of the project and the use of human capital looking for \u2022 Concurrent engineering technology with BIM (Building Information Modeling).']",[u'Bachelor\u2019s Degree in Architecture in Architecture'],"[u'Universidad Autonoma de Tamaulipas, http://www.fadu.com.mx Tampico, Tamps.\nJanuary 1993 to January 1998']",degree_1 : Bachelor\2019s Degree in Architectre in Architectre
0,https://resumes.indeed.com/resume/7a51832ae7fa344f,"[u'Architect\nDesign for Health - Santa Cruz, CA\nJanuary 1990 to June 2013\nNow retired', u'Architect\nWarren Gilbert Associates - San Jose, CA\nSeptember 1984 to December 1989', u'Architect\nEngleke Architects - Denver, CO\nSeptember 1975 to September 1984', u'Architect\nWhite Architects - Gothenburg, Sweden\nSeptember 1980 to July 1983']","[u'Master of Architecture in Architecture', u'Master of Arts in Teaching in High School Math Education', u'Bachelor of Arts in Math (major) Physics (minor)']","[u'University of Colorado Boulder Boulder, CO\nSeptember 1972 to June 1975', u'Northwestern University Evanston, IL\nJune 1969 to August 1970', u'North Park College Chicago, IL\nSeptember 1965 to June 1969']","degree_1 : Master of Architectre in Architectre, degree_2 :  Master of Arts in Teaching in High School Math Edcation, degree_3 :  Bachelor of Arts in Math (major) Physics (minor)"
0,https://resumes.indeed.com/resume/e3a11fdccf79e300,"[u'Integration Architect\nFusion Alliance\nJanuary 2017 to Present\n\u2022 Domain expert for a small consultant firm\n\u2022 Provide support to sale teams during RFP and proposal work\n\u2022 Provide support to Project Management teams for estimating and project planning activities\n\u2022 Provide design oversight on ETL related projects\n\u2022 Provide architectural and infrastructure design insights\n\u2022 Work closely with development teams thru the entire project to perform code reviews and spot checks to ensure team is meeting deadlines\n\u2022 Provide Administration design and implementation standards for teams\n\u2022 Assist in the education of team members\n\u2022 Assist in development activities when projects were in need\n\u2022 Continued research into new market trends and continued training of existing products to stay up-to-date', u""Senior Architect\nPress Ganey\nJanuary 2016 to January 2017\n\u2022 Lead informatica Architect of a team that designs and manages critical inbound and outbound data feeds to clients\n\u2022 Responsible for conversion effort to sunset legacy systems and move them to Informatica\n\u2022 Work directly with client managers to gather data requirements to ensure solutions meet all business standards\n\u2022 Responsible for driving standards across the different platforms of Informatica and integration with all other PG systems.\n\u2022 Work closely with DBA's and database architects to ensure compatibility of all solutions\n\u2022 Help mentor developers and provide training when needed."", u""ETL Architect\nTrinity Health\nJanuary 2012 to January 2016\n\u2022 Oversaw all Informatica related designs and architecture\n\u2022 Primary Technical SME for all silo's of business\n\u2022 Team Lead responsible for converting 2500+ PL/SQL packages to Informatica\n\u2022 Designed and Implemented Transition plan thru 3 different versions of Informatica\n\u2022 Designed and Implemented transition from Oracle to Teradata\n\u2022 helped train and guide 35+ developers\n\u2022 Responsible for defining standards and best practices for enterprise uses\n\u2022 Continually research new products and R&D type activities\n\u2022 Lead effort to expose business users to profiling and scorecards thru Informatica to enable self-service.\n\u2022 Responsible for large scale architecture that use re-useable and scalable."", u'Sr. Consultant\nAccenture - Chicago, IL\nJanuary 2006 to January 2012']",[u'Bachelor of Science in Computer Science'],"[u'Xavier University Cincinnati, OH\nJanuary 2002 to January 2006']",degree_1 : Bachelor of Science in Compter Science
0,https://resumes.indeed.com/resume/f3c8d4ddfc4b02fe,"[u'Pega Senior System Architect\nCognizant Technology Solutions\nJanuary 2012 to March 2017', u'Pega System Architect\nWipro Limited\nOctober 2008 to December 2011']",[u'B.Tech in Information Technology'],[u'Panimalar Engineering College\nJanuary 2008'],degree_1 : B.Tech in Information Technology
0,https://resumes.indeed.com/resume/e71b5cc561d13342,"[u'Building Designer\nIBI Group\nMarch 2015 to Present\n\u2022 CAD and Revit drafting \u2022 Revit Modeling \u2022 Prepare board and PowerPoint presentations for Schematic Design and Design Development \u2022 Assist with design of new projects \u2022 Create Construction Drawings \u2022 Prepare drawings for permitting \u2022 Train new intern \u2022 Site visits \u2022 Communicate as necessary with all project personnel \u2022 Ensure designs comply with Building Codes and ADA \u2022 Schedule and attend meetings with construction managers, school board, etc. \u2022 Coordinate volunteer activities for the firm \u2022 Miscellaneous filing and scanning of various office documents \u2022 Prepare meeting minutes for project meetings \u2022 Submittal\u2019s \u2022 RFI\u2019s (Request for information)\u2022 CPR (Change Price Request\u2019s) \u2022 MC (Minor change)', u'Intern Architect\nCivil Concepts - Pasadena, TX\nDecember 2013 to March 2015\n\u2022 CAD drafting \u2022 Transferred existing building dimensions to CAD drawings \u2022 Assisted with design of new projects \u2022 Created construction drawings \u2022 Prepared drawings for permitting \u2022 Trained new intern \u2022 Site Visits \u2022 Ensured designs comply with ADA \u2022 Miscellaneous filing and scanning of various office documents \u2022 Revised and made corrections to drawings during permitting process \u2022 Worked together with Construction Managers with changes during Bidding and construction process, this includes Addendum\u2019s and RFI\u2019s \u2022 Created 3D Renderings of Projects \u2022 Selected materials to be used for projects \u2022 Attend meetings with Owners, Engineers, etc.', u'Lecturer\nHISD - Houston, TX\nMay 2012 to June 2014\n\u2022 Help students that have problems with subjects on my free time', u'Intern Architect\nStudio King Architects - Houston, TX\nAugust 2012 to December 2013\n\u2022 Construction drawings \u2022 Prepare drawings for permitting \u2022 Site visit before and during construction \u2022 3D Renderings of projects \u2022 Web Page Design \u2022 Select materials for projects \u2022 Made sure commercial bldg. designs complied with ADA \u2022 Attend meetings with Owners, Engineers, etc. \u2022 Did COM check for projects']","[u""Bachelor's in Architecture and minor in Construction Management""]","[u'University of Houston Houston, TX\nJanuary 2006 to January 2011']","degree_1 : ""Bachelors in Architectre and minor in Constrction Management"""
0,https://resumes.indeed.com/resume/9708d5039351df7c,"[u""Architect\nServi 3G - Maracay, Aragua\nMay 2016 to May 2017\nResponsibilities\n'Planning\n'Plotting\n'Custom service\n'3D Modeling\n'Rendering\n'Interior Design""]",[u'Bachelor degreeon Arichitecture in architect'],[u'U.J.A.P Carabobo\nSeptember 2009 to July 2014'],degree_1 : Bachelor degreeon Arichitectre in architect
0,https://resumes.indeed.com/resume/ed43920882fe7cf1,[u'FREELANCE ARCHITECT\nPereira - CO\nMay 2014 to Present'],"[u""Bachelor's in Architecture""]","[u'""Universidad Central de Venezuela"" (UCV). Faculty of architecture Caracas, VE\nJuly 2005 to December 2012']","degree_1 : ""Bachelors in Architectre"""
0,https://resumes.indeed.com/resume/72534e994d2b8bcd,"[u'Application Architect\nBlueStar Technologies Inc. - Gaithersburg, MD\nJanuary 2013 to Present']",[u'Bachelor of Technology in Computer Science'],[u'January 1999 to January 2003'],degree_1 : Bachelor of Technology in Compter Science
0,https://resumes.indeed.com/resume/e3b8e7644de3f299,"[u'Architect\nMSI General - Oconomowoc, WI\nMarch 2014 to Present\nCommon Design Tasks Performed\n-Preliminary design through construction documents with a focus on Code compliance.\n-Preparation of plan commission review packages including landscape plans & site exhibit plans.\n-Creation & coordination of final review plan sets and construction document drawings including\nCOMcheck calculations.\n-Addressing construction questions & qualifying construction standards with regular site visits.', u'Architect, Somerset Home Planning\nMSI General - Pewaukee, WI\nMarch 2013 to March 2014\nCommon Tasks Performed\n-Similar to those listed above while at MSI General', u'Designer\nWahlgren Schwenn Inc - Menomonee Falls, WI\nJanuary 2002 to January 2013\nCommon Tasks Performed\n-Similar to those listed above while at MSI General']","[u""Bachelor's of Science"", u'', u'', u'']","[u'School of Architecture and Urban Planning\nJanuary 1999 to January 2002', u'Aviation School\nJanuary 1997 to January 1999', u'University of Wisconsin Milwaukee Milwaukee, WI', u'St. Cloud State University']","degree_1 : ""Bachelors of Science"", degree_2 :  , degree_3 :  , degree_4 :  "
0,https://resumes.indeed.com/resume/927ad90ac4a9c06b,"[u'Architect\nNAME TECHNOLOGIC INSTITUTE OF DURANGO. Working in the land sciences making ecotourism labor\nCERFER Construction: In the project, it called ""government city hall"" making architectonics proposes and developing blue prints\nSKINS DGO making 3D proposes in a city mall\nARQ. DE LA ROSA CARLOS: making blue prints and 3D models for a house in one of the most popular neighborhoods.\nSECOPE (Secretar\xeda de Comunicaciones y obras p\xfablicas Del Estado de Durango.) doing my professional service supervising a high specialty hospital\nCADI: drawing and building a kinder garden\nALTIUS GERENCIA PROFESIONAL DE PROYECTOS S.C. working like a coordinator of civil Works and finishing works in a university of Durango. Assist in the coordination and implementation of quality control procedures developing my skills, drawing blue prints making checklist of details\nTSIKURI & ARQUITECTOS: making a investigations and architecture design of XIX century in the downtown of MAP\xcdMI Durango\nOPTIMA DISE\xd1O with Alfonso Gallegos Sanchez civil Engineer, drawing his project a build houses, and governmental facilities\nSome of my work in this company.\nCarrillo Puerto\'s neighborhood\nParty salon\nDon Juan Building\nDesign and construction of:\nClassroom\nHouse of guardians\nBuilding of the governmental superior audit entity\nWorking like a senior architect taking care of construction process take decisive resolutions, with my judgment adjust priorities and deadlines. Now a day I still working in this governmental institution, they see some qualities in my person for that reason they contract me.\nOther studies.\nInternational second congress of sustainable architecture the days 5th and 6th of May 2005\nFirst ecotourism and landscaping taller the days 5th and 9th of May 2004\nSecond ecotourism and landscaping taller the days 13 and 17 of Sept 2005\nThird ecotourism and landscaping taller the days 13 and 17 of Sept 2006\nComputational practices with the architect Jesus Efren Robles. To handle arch cad 20 and indigo render']",[u'master in building and planning'],[u'Av. Universidad s\nSeptember 2015 to August 2017'],degree_1 : master in bilding and planning
0,https://resumes.indeed.com/resume/24c9472236f4157c,"[u'Architect\n1-Engineering International - McCook, NE\nOctober 2015 to Present\n\u2022 Architectural design for commercial and residential projects.\n\u2022 Prepare working set drawings, and construction documents.', u'Intern Architect\n2-Speedway Properties - Lincoln, NE\nDecember 2006 to October 2015\n\u2022 Preliminary design for commercial and residential spaces (mostly renovation).\n\u2022 Prepare working set drawings, specifications, and construction documents.\n\u2022 Develop presentations, renderings, 3-D illustrations and applying creativity to create highly appealing, exciting, and interesting designs that engage and evoke emotion.\nSite planning.\nDesign Experience\nProduced professional designs for Commercial and Residential Buildings, Includes:\n\u2022 Restaurants and Coffee shops\n\u2022 Daycare centers\n\u2022 Stores\n\u2022 Offices\n\u2022 Apartment buildings\n\u2022 Warehouses', u'Drafting Technician\n3- The Architectural Partnership - Lincoln, NE\nSeptember 2006 to December 2006\n(Temporary position)', u'Architect\nWadah Souki Consulting Engineering Office - Amman\nJanuary 2003 to June 2006\nMy Experience in Middle East:\nProduced professional designs for Commercial and Residential Buildings, Includes:\n\u2022 Houses\n\u2022 Stores\n\u2022 Offices\n\u2022 Apartments\n\u2022 Winter Valley Hotel in the Dead Sea area -Jordan\n\u2022 Team design for a major project in the Bahamas which includes 75 bungalows', u'Architectural Designer\nSobeh Consulting Engineering Office - Amman\nFebruary 2002 to October 2002', u'Waleed AlHaj Company for Engineering Contracts - Amman\nSeptember 2000 to January 2002']",[u'Bachelor of Science in Architecture'],[u'University of Baghdad\nJanuary 1987 to January 1993'],degree_1 : Bachelor of Science in Architectre
0,https://resumes.indeed.com/resume/7d1844cf4a87af0b,"[u'Senior Architect\nNagel Architects + Engineers - Elm Grove, WI\nDecember 2016 to Present', u'Senior Architect\nShive-Hattery - Cedar Rapids, IA\nAugust 2015 to August 2016', u'Architect - Project Management\nJaeger Nickola Kuhlman & Associates - Park Ridge, IL\nMarch 2007 to August 2015\nResponsibilities\n\u2022 Managed numerous projects for twelve years ranging from one-half million to twelve million dollars in size, orchestrating multiple projects concurrently, coordinating consultants, watching project budgets, directing junior staff, writing RFPs and administering internal tasks including the tracking fees and billing.\n\u2022 Lead projects by interacting directly with clients, municipalities, and consultants.\n\u2022 Proven ability to think through and produce well planned, beautiful, thoroughly detailed designs for complex problems and to visualize the construction process and its affect on detailing and design.\n\u2022 Gained approval for many zoning/planning, special use or variance submittals, and many building permits including Chicago and Indiana.\n\n\n\nSkills Used\nAutodesk, SketchUp, MS Word, Excel, Powerpoint, hand drawing']","[u'Master in Architecture', u'Bachelor of Science in Architectural Studies']","[u'University of Illinois Urbana-Champaign, IL\nJanuary 1994 to January 1996', u'University of Illinois Urbana-Champaign, IL\nJanuary 1988 to January 1993']","degree_1 : Master in Architectre, degree_2 :  Bachelor of Science in Architectral Stdies"
0,https://resumes.indeed.com/resume/594eadb5be7b893f,"[u'Project Architect\nPFVS Inc - Atlanta, GA\nJanuary 2016 to Present\nHospitality projects. Performed code analysis, design study and solution, contract document preparation for Hilton,\nMarriott, and Boutique Hotel, construction administration.', u'Project Architect\nArchetype Design & Wise Design Architecture - Atlanta, GA\nJanuary 2013 to January 2016\nBank Headquarter & Retail, Mixed Use, Multi Family Housing, Tenant Improvement, Landscape Architecture. Performed\ncode analysis, design study and solution, contract document preparation, construction administration.', u'Architect & Designer, Project Manager, Construction Manager, and Budget Controller\nBali Island\nJanuary 2007 to January 2011\nfor hospitality projects in Bali Island, Indonesia. Land acquisition, architectural and interior design, contract document\npreparation, material selection, construction management.', u""Architect & Designer\nURS Corporation - Seattle, WA\nJanuary 2004 to January 2007\nC1 Baggage Screening Building & TSA Offices, Sea-Tac International Airport; Southern California Logistic Airport,\nVictorville, CA. Performed planning, code analysis, design study and solution, material selection, architectural contract\ndrawings, and consultant coordination.\nLEED study and analysis. Prepared LEED study and analysis for: C1 Baggage Screening Building, Sea-Tac International\nAirport; New Terminal Project Definition, Santa Barbara Airport; Terminal T2 West Expansion, San Diego International\nAirport.\nArchitect. Various Dining Hall Facilities for Higher Education in Washington State. Prepared design sketches and architectural drawings for construction. Developed casework detailing and close coordination with kitchen consultant for\nequipment and utility connections. She was instrumental in working with suppliers and installers on material selections\nthat would be readily available and locally provided to keep costs in line and to support sustainable design for local\nproduction. She provided coordination with interiors for all finishes and casework detailing. Coordinated consultants'\nwork into cohesive bid documents."", u""Architect\nMesher Shing & Associates - Seattle, WA\nJanuary 1999 to January 2004\nFood service, hospitality, tenant improvement,\nresidential, multiple projects in states of Washington, California, Oregon, and Illinois. Transferred concept design\nsketches into architectural drawings, prepared contract documents, and submittals for permits. Developed casework\ndetailing and close coordination with kitchen consultant for equipment and utility connections. Coordinated consultants'\nwork into cohesive bid documents."", u""Junior Architect\nGLS Architects - Seattle, WA\nJanuary 1990 to January 1999\nQuantity Surveyor: Cakra Trimurti Mulia;\nArchitect/Drafter Free Lance: Jakarta, Indonesia.\nJunior Architect: schematic design, design development, contract document preparation for mix-use, single-family\nresidences, multi-family residential, hotel, Industrial.\nQuantity Surveyor: budget planner and budget controller for large projects, feasibility study, appraisal; prepared Cost\nPlan, Bill of Quantity, bid document, reviewed contractors' submissions & clarifications, winner recommendation; budget and quality control during construction through the completion, monthly project valuation, handover for hotels, resorts,\noffices, malls, golf club, apartments, condominiums, restaurants.\n\nPrograms: Revit, AutoCad, Newforma, Adobe Photoshop, SketchUp, Microsoft Office, Deltek Vision, ArchiOffice, Light\nRoom, other graphic and web programs""]",[u'B.S. in Architecture'],"[u'Tarumanagara University Jakarta, Indonesia\nJanuary 1992']",degree_1 : B.S. in Architectre
0,https://resumes.indeed.com/resume/42fab4d6bfc0335c,"[u'Project Architect\nTHOMAS J BRENNAN ARCHITECTS - Dallas, TX\nJuly 2017 to November 2017\nCompleted various single family as well as multifamily projects.\nPrepared drawings to meet office CAD standards.\nPerformed due diligence pre-design research to meet regulatory standards and approval.\nMaintained project-tracking systems and prepared construction drawing sheet files.\nEnsured compliance with office design standards and policies.', u'Architect\nARCHI-TECHNICS - Mangalore, Karnataka\nJune 2015 to June 2017\nCompleted the design and interiors of a Luxury Boutique Hotel project on time.\nCompleted various residential projects, gated community housing projects and high-rise apartments successfully.\nCompleted project briefs and brochures for numerous projects.\nCoordinated with different contractors/vendors and client.\nActed as Project Manager for projects.\nContributed much to the organizational goals and targets, and my performance was proven to be among the most effective in the organization.', u'Architect Intern\nARCHI-TECHNICS - Mangalore, Karnataka\nJune 2014 to May 2015\nExposure mainly in residential design\nDesigned interiors for residential, commercial as well as hospitality projects.\nCreated professional presentations creatively communicating design intent and direction\nProject Management\nExposure to designing and knowledge in Commercial, Residential, and Interior designing\nHandled projects from conceptual to final design and interior design stage\nTeam Coordinator\n\nFreelance Architect\nDesigned various residential projects.\nCompleted interior design projects for commercial spaces\nSpecialized in Kitchen and Wardrobe design.\n\nACADEMIC PROJECTS:\nThesis: Design of a Luxury Resort\nIdentified the need and function of spaces in a region having a high water table.\nDissertation: Construction in High water table areas\nStudied the issues and construction techniques related to regions having a very high water table\nTraining Project\nDesign and execution of a residence project in India during the training tenure\nRedevelopment Project\nRedevelopment of existing apartment to a mixed-use space\nTraining Project\nDesign of a 100-bed hospital in the coastal area of Karnataka, India\n\nADDITIONAL EXPERIENCE:\nAn active member of the ""Rotaract Club"", which strives to help the community.\nWorked on design trophies (Nari Gandhi Award) at architecture conventions.\nOrganization of collegiate exhibitions and fests.\nParticipated and have won in various school-level competitions (drawing, debates, extempore, Spell-Bee) and sports events.\nCompleted Grade examinations in piano from the Trinity College, London']",[u'Bachelor of Architecture in Architecture'],[u'Manipal University\nMay 2015'],degree_1 : Bachelor of Architectre in Architectre
0,https://resumes.indeed.com/resume/3736979465d849d8,"[u'Intern Architect\nSEDCO Development Company - Jeddah, SA\nJuly 2016 to August 2016', u'Architectural Engineer\nSaudi Electricity Company - Jeddah, SA\nOctober 2013 to August 2014\n\u2022 Supervised a group of thermal insulation inspectors\n\u2022 Checked thermal insulation in building walls\n\u2022 Attended thermal insulation workshops', u""Architect\nFAB Contracting EST - Jeddah, SA\nSeptember 2012 to September 2013\n\u2022 Designed residential houses and retail stores\n\u2022 Worked on interior designs for clients\n\u2022 Joined engineers' meetings for working drawings"", u'Intern Architect\nSEDCO Development Company - Jeddah, SA\nJuly 2010 to September 2010']","[u'Master of Architecture in Architecture', u'Diploma of English in English', u'Bachelor of sciences in Architecture in Architecture']","[u'University of Miami Coral Gables, FL\nAugust 2016 to May 2018', u'IEP, University of Miami Coral Gables, FL\nSeptember 2014 to December 2015', u'King Abdulaziz University Jeddah, SA\nAugust 2008 to June 2012']","degree_1 : Master of Architectre in Architectre, degree_2 :  Diploma of English in English, degree_3 :  Bachelor of sciences in Architectre in Architectre"
0,https://resumes.indeed.com/resume/ab7b57894b9680fe,"[u'Intern Architect\nRAVEN DESIGN BUILD STUDIO - Atlanta, GA\nMay 2012 to Present\nProperty Acquisition and Renovation\no 831 Oakland Dr., Atlanta\no 2273 Green Hawk Ct., Decatur\no 2681 Snapfinger Rd., Decatur\nArchitecture Services\no Design proposals to Prospective Clients\n* Sustainable and Financially Accessible Residential Architecture\no Schematic Drawing creation\no Permitting with local municipalities\nContractor Services\no Wood construction framing and\no Electrical wiring installation']","[u'Master of Architecture in Architecture', u'Juris Doctorate in Law', u'B.A. in Political Science']","[u'GEORGIA INSTITUTE OF TECHNOLOGY Atlanta, GA\nAugust 2009 to May 2012', u'Georgia State University College of Law Atlanta, GA\nSeptember 2001 to May 2005', u'GEORGIA STATE UNIVERSITY Atlanta, GA\nSeptember 1998 to June 2001']","degree_1 : Master of Architectre in Architectre, degree_2 :  Jris Doctorate in Law, degree_3 :  B.A. in Political Science"
